iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,undergra,mn_sat,tuition,race,imprace,imprelig,from,zipcode,income,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,attr1_s,sinc1_s,intel1_s,fun1_s,amb1_s,shar1_s,attr3_s,sinc3_s,intel3_s,fun3_s,amb3_s,satis_2,length,numdat_2,attr7_2,sinc7_2,intel7_2,fun7_2,amb7_2,shar7_2,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr4_2,sinc4_2,intel4_2,fun4_2,amb4_2,shar4_2,attr2_2,sinc2_2,intel2_2,fun2_2,amb2_2,shar2_2,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2,attr5_2,sinc5_2,intel5_2,fun5_2,amb5_2,you_call,them_cal,date_3,numdat_3,num_in_3,attr1_3,sinc1_3,intel1_3,fun1_3,amb1_3,shar1_3,attr7_3,sinc7_3,intel7_3,fun7_3,amb7_3,shar7_3,attr4_3,sinc4_3,intel4_3,fun4_3,amb4_3,shar4_3,attr2_3,sinc2_3,intel2_3,fun2_3,amb2_3,shar2_3,attr3_3,sinc3_3,intel3_3,fun3_3,amb3_3,attr5_3,sinc5_3,intel5_3,fun5_3,amb5_3
277,5,1,10,2,11,21,17,17,17,11,262,0,0.58,1,29,2,10,40,20,20,0,10,1,8,7,8,7,6,7,8,4,2,25,Genetics & Development,10,RPI,1308,25555,2,1,1,Connecticut,6098,,1,7,5,Professor,2,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,5,,60,20,0,20,0,0,40,10,10,20,10,10,50,0,0,0,50,0,4,8,8,8,5,4,8,8,8,5,0,5,5,5,5,,,5,1,0,2,60,10,5,20,0,5,4,8,8,8,5,6,1,2,,,,,,,60,10,0,20,0,10,50,0,0,30,0,20,50,0,0,0,50,0,4,8,8,8,5,4,8,8,8,5,1,0,1,1,,60,20,0,20,0,0,60,20,0,20,0,0,60,0,0,20,0,20,50,0,0,0,50,0,4,8,8,8,6,4,8,7,8,7
277,5,1,10,2,11,21,14,14,14,12,263,0,-0.08,0,26,1,20,20,20,10,20,10,0,8,8,8,8,8,0,7,0,2,25,Genetics & Development,10,RPI,1308,25555,2,1,1,Connecticut,6098,,1,7,5,Professor,2,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,5,,60,20,0,20,0,0,40,10,10,20,10,10,50,0,0,0,50,0,4,8,8,8,5,4,8,8,8,5,0,6,8,7,8,,3,8,1,0,2,60,10,5,20,0,5,4,8,8,8,5,6,1,2,,,,,,,60,10,0,20,0,10,50,0,0,30,0,20,50,0,0,0,50,0,4,8,8,8,5,4,8,8,8,5,1,0,1,1,,60,20,0,20,0,0,60,20,0,20,0,0,60,0,0,20,0,20,50,0,0,0,50,0,4,8,8,8,6,4,8,7,8,7
277,5,1,10,2,11,21,15,15,15,13,264,0,0.48,1,26,2,15,15,25,20,5,20,1,6,6,7,7,6,6,6,6,2,25,Genetics & Development,10,RPI,1308,25555,2,1,1,Connecticut,6098,,1,7,5,Professor,2,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,5,,60,20,0,20,0,0,40,10,10,20,10,10,50,0,0,0,50,0,4,8,8,8,5,4,8,8,8,5,0,6,6,7,7,,,6,3,0,2,60,10,5,20,0,5,4,8,8,8,5,6,1,2,,,,,,,60,10,0,20,0,10,50,0,0,30,0,20,50,0,0,0,50,0,4,8,8,8,5,4,8,8,8,5,1,0,1,1,,60,20,0,20,0,0,60,20,0,20,0,0,60,0,0,20,0,20,50,0,0,0,50,0,4,8,8,8,6,4,8,7,8,7
277,5,1,10,2,11,21,19,19,19,14,265,0,0.24,1,32,2,15,5,45,10,15,10,0,5,6,6,5,6,4,7,2,2,25,Genetics & Development,10,RPI,1308,25555,2,1,1,Connecticut,6098,,1,7,5,Professor,2,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,5,,60,20,0,20,0,0,40,10,10,20,10,10,50,0,0,0,50,0,4,8,8,8,5,4,8,8,8,5,0,5,8,7,5,9,3,6,2,0,2,60,10,5,20,0,5,4,8,8,8,5,6,1,2,,,,,,,60,10,0,20,0,10,50,0,0,30,0,20,50,0,0,0,50,0,4,8,8,8,5,4,8,8,8,5,1,0,1,1,,60,20,0,20,0,0,60,20,0,20,0,0,60,0,0,20,0,20,50,0,0,0,50,0,4,8,8,8,6,4,8,7,8,7
277,5,1,10,2,11,21,10,10,10,15,266,0,0.6,1,28,2,25,20,20,25,0,10,0,4,8,6,4,3,,5,2,2,25,Genetics & Development,10,RPI,1308,25555,2,1,1,Connecticut,6098,,1,7,5,Professor,2,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,5,,60,20,0,20,0,0,40,10,10,20,10,10,50,0,0,0,50,0,4,8,8,8,5,4,8,8,8,5,0,7,7,7,7,,,6,2,0,2,60,10,5,20,0,5,4,8,8,8,5,6,1,2,,,,,,,60,10,0,20,0,10,50,0,0,30,0,20,50,0,0,0,50,0,4,8,8,8,5,4,8,8,8,5,1,0,1,1,,60,20,0,20,0,0,60,20,0,20,0,0,60,0,0,20,0,20,50,0,0,0,50,0,4,8,8,8,6,4,8,7,8,7
277,5,1,10,2,11,21,21,21,21,16,267,0,-0.7,0,26,4,20,30,10,15,10,15,0,6,6,5,5,6,6,6,6,2,25,Genetics & Development,10,RPI,1308,25555,2,1,1,Connecticut,6098,,1,7,5,Professor,2,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,5,,60,20,0,20,0,0,40,10,10,20,10,10,50,0,0,0,50,0,4,8,8,8,5,4,8,8,8,5,0,6,8,7,7,8,,6,1,0,2,60,10,5,20,0,5,4,8,8,8,5,6,1,2,,,,,,,60,10,0,20,0,10,50,0,0,30,0,20,50,0,0,0,50,0,4,8,8,8,5,4,8,8,8,5,1,0,1,1,,60,20,0,20,0,0,60,20,0,20,0,0,60,0,0,20,0,20,50,0,0,0,50,0,4,8,8,8,6,4,8,7,8,7
277,5,1,10,2,11,21,9,9,9,17,268,1,0.48,0,24,3,30,20,20,10,15,5,1,7,8,9,6,,7,7,5,2,25,Genetics & Development,10,RPI,1308,25555,2,1,1,Connecticut,6098,,1,7,5,Professor,2,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,5,,60,20,0,20,0,0,40,10,10,20,10,10,50,0,0,0,50,0,4,8,8,8,5,4,8,8,8,5,1,9,8,8,8,8,,8,4,0,2,60,10,5,20,0,5,4,8,8,8,5,6,1,2,,,,,,,60,10,0,20,0,10,50,0,0,30,0,20,50,0,0,0,50,0,4,8,8,8,5,4,8,8,8,5,1,0,1,1,,60,20,0,20,0,0,60,20,0,20,0,0,60,0,0,20,0,20,50,0,0,0,50,0,4,8,8,8,6,4,8,7,8,7
277,5,1,10,2,11,21,20,20,20,18,269,0,0.52,1,24,2,20,10,30,15,15,10,1,8,7,7,6,7,7,8,7,2,25,Genetics & Development,10,RPI,1308,25555,2,1,1,Connecticut,6098,,1,7,5,Professor,2,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,5,,60,20,0,20,0,0,40,10,10,20,10,10,50,0,0,0,50,0,4,8,8,8,5,4,8,8,8,5,0,7,8,7,8,,2,7,2,0,2,60,10,5,20,0,5,4,8,8,8,5,6,1,2,,,,,,,60,10,0,20,0,10,50,0,0,30,0,20,50,0,0,0,50,0,4,8,8,8,5,4,8,8,8,5,1,0,1,1,,60,20,0,20,0,0,60,20,0,20,0,0,60,0,0,20,0,20,50,0,0,0,50,0,4,8,8,8,6,4,8,7,8,7
277,5,1,10,2,11,21,2,2,2,19,270,0,0.49,0,23,4,16,16,19,17,14,18,0,5,6,7,6,7,7,6,5,2,25,Genetics & Development,10,RPI,1308,25555,2,1,1,Connecticut,6098,,1,7,5,Professor,2,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,5,,60,20,0,20,0,0,40,10,10,20,10,10,50,0,0,0,50,0,4,8,8,8,5,4,8,8,8,5,1,7,7,8,7,,7,7,3,0,2,60,10,5,20,0,5,4,8,8,8,5,6,1,2,,,,,,,60,10,0,20,0,10,50,0,0,30,0,20,50,0,0,0,50,0,4,8,8,8,5,4,8,8,8,5,1,0,1,1,,60,20,0,20,0,0,60,20,0,20,0,0,60,0,0,20,0,20,50,0,0,0,50,0,4,8,8,8,6,4,8,7,8,7
277,5,1,10,2,11,21,16,16,16,20,271,0,0.17,1,23,2,10,15,40,15,10,10,1,6,5,7,5,6,5,6,4,2,25,Genetics & Development,10,RPI,1308,25555,2,1,1,Connecticut,6098,,1,7,5,Professor,2,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,5,,60,20,0,20,0,0,40,10,10,20,10,10,50,0,0,0,50,0,4,8,8,8,5,4,8,8,8,5,0,6,6,6,8,,,6,2,0,2,60,10,5,20,0,5,4,8,8,8,5,6,1,2,,,,,,,60,10,0,20,0,10,50,0,0,30,0,20,50,0,0,0,50,0,4,8,8,8,5,4,8,8,8,5,1,0,1,1,,60,20,0,20,0,0,60,20,0,20,0,0,60,0,0,20,0,20,50,0,0,0,50,0,4,8,8,8,6,4,8,7,8,7
277,5,1,10,2,11,21,6,6,6,21,272,0,-0.17,1,25,2,25,20,25,25,5,0,1,7,7,8,7,8,7,8,8,2,25,Genetics & Development,10,RPI,1308,25555,2,1,1,Connecticut,6098,,1,7,5,Professor,2,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,5,,60,20,0,20,0,0,40,10,10,20,10,10,50,0,0,0,50,0,4,8,8,8,5,4,8,8,8,5,0,7,6,6,6,,,6,0,0,2,60,10,5,20,0,5,4,8,8,8,5,6,1,2,,,,,,,60,10,0,20,0,10,50,0,0,30,0,20,50,0,0,0,50,0,4,8,8,8,5,4,8,8,8,5,1,0,1,1,,60,20,0,20,0,0,60,20,0,20,0,0,60,0,0,20,0,20,50,0,0,0,50,0,4,8,8,8,6,4,8,7,8,7
278,6,1,12,2,11,21,18,18,11,1,252,0,0.64,0,28,3,0,25,25,25,25,0,0,1,2,8,1,8,1,2,8,2,32,medical informatics,5,umass,1050,14433,2,1,1,"boston, ma",0,,1,3,1,research/academia,2,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,,25,15,20,25,10,5,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,8,6,8,8,7,7,1,7,7,8,7,8,8,8,5,0,3,20,5,20,25,20,10,8,8,8,8,8,8,1,1,,,,,,,25,20,20,25,5,5,25,20,20,25,5,5,20,25,20,25,5,5,9,9,9,9,9,7,7,7,7,7,0,0,0,,,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,9,9,9,9,9,6,6,6,6,6
278,6,1,12,2,11,21,4,4,18,2,253,0,0.68,0,33,4,25,30,10,10,5,20,0,5,6,6,5,7,6,6,5,2,32,medical informatics,5,umass,1050,14433,2,1,1,"boston, ma",0,,1,3,1,research/academia,2,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,,25,15,20,25,10,5,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,8,6,8,8,7,7,0,5,7,7,5,8,3,5,3,0,3,20,5,20,25,20,10,8,8,8,8,8,8,1,1,,,,,,,25,20,20,25,5,5,25,20,20,25,5,5,20,25,20,25,5,5,9,9,9,9,9,7,7,7,7,7,0,0,0,,,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,9,9,9,9,9,6,6,6,6,6
278,6,1,12,2,11,21,12,12,5,3,254,0,0.74,1,22,2,25,7,25,25,8,10,0,4,5,5,2,5,2,3,4,2,32,medical informatics,5,umass,1050,14433,2,1,1,"boston, ma",0,,1,3,1,research/academia,2,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,,25,15,20,25,10,5,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,8,6,8,8,7,7,0,6,6,8,7,8,3,6,3,0,3,20,5,20,25,20,10,8,8,8,8,8,8,1,1,,,,,,,25,20,20,25,5,5,25,20,20,25,5,5,20,25,20,25,5,5,9,9,9,9,9,7,7,7,7,7,0,0,0,,,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,9,9,9,9,9,6,6,6,6,6
278,6,1,12,2,11,21,13,13,6,4,255,0,-0.12,0,26,4,16.67,16.67,16.67,16.67,16.67,16.67,0,5,5,5,5,5,5,5,5,2,32,medical informatics,5,umass,1050,14433,2,1,1,"boston, ma",0,,1,3,1,research/academia,2,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,,25,15,20,25,10,5,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,8,6,8,8,7,7,0,7,6,5,5,5,2,5,3,0,3,20,5,20,25,20,10,8,8,8,8,8,8,1,1,,,,,,,25,20,20,25,5,5,25,20,20,25,5,5,20,25,20,25,5,5,9,9,9,9,9,7,7,7,7,7,0,0,0,,,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,9,9,9,9,9,6,6,6,6,6
278,6,1,12,2,11,21,7,7,21,5,256,0,0.3,0,24,4,15,25,20,20,10,10,0,4,7,7,4,6,6,6,6,2,32,medical informatics,5,umass,1050,14433,2,1,1,"boston, ma",0,,1,3,1,research/academia,2,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,,25,15,20,25,10,5,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,8,6,8,8,7,7,1,8,7,8,7,8,3,7,5,0,3,20,5,20,25,20,10,8,8,8,8,8,8,1,1,,,,,,,25,20,20,25,5,5,25,20,20,25,5,5,20,25,20,25,5,5,9,9,9,9,9,7,7,7,7,7,0,0,0,,,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,9,9,9,9,9,6,6,6,6,6
278,6,1,12,2,11,21,11,11,4,6,257,0,0.88,1,24,2,22,14,30,10,14,10,0,2,7,8,5,8,0,3,0,2,32,medical informatics,5,umass,1050,14433,2,1,1,"boston, ma",0,,1,3,1,research/academia,2,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,,25,15,20,25,10,5,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,8,6,8,8,7,7,0,5,5,5,5,5,,5,4,0,3,20,5,20,25,20,10,8,8,8,8,8,8,1,1,,,,,,,25,20,20,25,5,5,25,20,20,25,5,5,20,25,20,25,5,5,9,9,9,9,9,7,7,7,7,7,0,0,0,,,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,9,9,9,9,9,6,6,6,6,6
278,6,1,12,2,11,21,5,5,19,7,258,0,0.12,0,25,6,7,35,20,20,5,13,0,4,6,6,5,9,,4,5,2,32,medical informatics,5,umass,1050,14433,2,1,1,"boston, ma",0,,1,3,1,research/academia,2,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,,25,15,20,25,10,5,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,8,6,8,8,7,7,0,5,7,7,7,7,,5,4,0,3,20,5,20,25,20,10,8,8,8,8,8,8,1,1,,,,,,,25,20,20,25,5,5,25,20,20,25,5,5,20,25,20,25,5,5,9,9,9,9,9,7,7,7,7,7,0,0,0,,,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,9,9,9,9,9,6,6,6,6,6
278,6,1,12,2,11,21,1,1,15,8,259,0,0.59,1,25,2,15,18,19,19,17,12,0,7,7,8,6,5,6,7,4,1,32,medical informatics,5,umass,1050,14433,2,1,1,"boston, ma",0,,1,3,1,research/academia,2,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,,25,15,20,25,10,5,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,8,6,8,8,7,7,1,6,5,5,3,5,5,8,8,1,3,20,5,20,25,20,10,8,8,8,8,8,8,1,1,,,,,,,25,20,20,25,5,5,25,20,20,25,5,5,20,25,20,25,5,5,9,9,9,9,9,7,7,7,7,7,0,0,0,,,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,9,9,9,9,9,6,6,6,6,6
278,6,1,12,2,11,21,8,8,1,9,260,0,0.36,0,27,4,19,20,19,14,13,15,0,6,8,7,7,5,4,5,5,2,32,medical informatics,5,umass,1050,14433,2,1,1,"boston, ma",0,,1,3,1,research/academia,2,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,,25,15,20,25,10,5,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,8,6,8,8,7,7,0,5,5,5,3,5,5,5,2,0,3,20,5,20,25,20,10,8,8,8,8,8,8,1,1,,,,,,,25,20,20,25,5,5,25,20,20,25,5,5,20,25,20,25,5,5,9,9,9,9,9,7,7,7,7,7,0,0,0,,,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,9,9,9,9,9,6,6,6,6,6
278,6,1,12,2,11,21,3,3,17,10,261,0,0.68,0,26,4,15,20,20,20,15,10,0,5,7,7,6,6,4,6,5,2,32,medical informatics,5,umass,1050,14433,2,1,1,"boston, ma",0,,1,3,1,research/academia,2,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,,25,15,20,25,10,5,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,8,6,8,8,7,7,0,5,5,6,5,5,2,5,3,0,3,20,5,20,25,20,10,8,8,8,8,8,8,1,1,,,,,,,25,20,20,25,5,5,25,20,20,25,5,5,20,25,20,25,5,5,9,9,9,9,9,7,7,7,7,7,0,0,0,,,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,9,9,9,9,9,6,6,6,6,6
278,6,1,12,2,11,21,17,17,10,11,262,0,0.14,1,29,2,10,40,20,20,0,10,0,6,8,8,8,8,3,7,3,2,32,medical informatics,5,umass,1050,14433,2,1,1,"boston, ma",0,,1,3,1,research/academia,2,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,,25,15,20,25,10,5,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,8,6,8,8,7,7,1,5,5,6,7,7,2,6,5,0,3,20,5,20,25,20,10,8,8,8,8,8,8,1,1,,,,,,,25,20,20,25,5,5,25,20,20,25,5,5,20,25,20,25,5,5,9,9,9,9,9,7,7,7,7,7,0,0,0,,,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,9,9,9,9,9,6,6,6,6,6
278,6,1,12,2,11,21,14,14,7,12,263,0,0.57,0,26,1,20,20,20,10,20,10,0,4,7,7,7,7,3,7,2,2,32,medical informatics,5,umass,1050,14433,2,1,1,"boston, ma",0,,1,3,1,research/academia,2,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,,25,15,20,25,10,5,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,8,6,8,8,7,7,1,8,8,8,8,8,2,8,6,0,3,20,5,20,25,20,10,8,8,8,8,8,8,1,1,,,,,,,25,20,20,25,5,5,25,20,20,25,5,5,20,25,20,25,5,5,9,9,9,9,9,7,7,7,7,7,0,0,0,,,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,9,9,9,9,9,6,6,6,6,6
278,6,1,12,2,11,21,15,15,8,13,264,0,0.57,1,26,2,15,15,25,20,5,20,0,3,6,7,7,7,3,6,3,2,32,medical informatics,5,umass,1050,14433,2,1,1,"boston, ma",0,,1,3,1,research/academia,2,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,,25,15,20,25,10,5,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,8,6,8,8,7,7,0,3,5,7,5,5,2,5,4,0,3,20,5,20,25,20,10,8,8,8,8,8,8,1,1,,,,,,,25,20,20,25,5,5,25,20,20,25,5,5,20,25,20,25,5,5,9,9,9,9,9,7,7,7,7,7,0,0,0,,,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,9,9,9,9,9,6,6,6,6,6
278,6,1,12,2,11,21,19,19,12,14,265,0,0.13,1,32,2,15,5,45,10,15,10,0,5,6,6,5,5,7,6,3,2,32,medical informatics,5,umass,1050,14433,2,1,1,"boston, ma",0,,1,3,1,research/academia,2,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,,25,15,20,25,10,5,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,8,6,8,8,7,7,0,5,5,7,5,5,8,6,5,0,3,20,5,20,25,20,10,8,8,8,8,8,8,1,1,,,,,,,25,20,20,25,5,5,25,20,20,25,5,5,20,25,20,25,5,5,9,9,9,9,9,7,7,7,7,7,0,0,0,,,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,9,9,9,9,9,6,6,6,6,6
278,6,1,12,2,11,21,10,10,3,15,266,0,0.64,1,28,2,25,20,20,25,0,10,0,4,7,9,3,5,,5,6,2,32,medical informatics,5,umass,1050,14433,2,1,1,"boston, ma",0,,1,3,1,research/academia,2,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,,25,15,20,25,10,5,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,8,6,8,8,7,7,1,8,7,8,8,8,3,7,7,0,3,20,5,20,25,20,10,8,8,8,8,8,8,1,1,,,,,,,25,20,20,25,5,5,25,20,20,25,5,5,20,25,20,25,5,5,9,9,9,9,9,7,7,7,7,7,0,0,0,,,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,9,9,9,9,9,6,6,6,6,6
278,6,1,12,2,11,21,21,21,14,16,267,0,-0.28,0,26,4,20,30,10,15,10,15,0,4,6,5,5,5,5,5,6,2,32,medical informatics,5,umass,1050,14433,2,1,1,"boston, ma",0,,1,3,1,research/academia,2,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,,25,15,20,25,10,5,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,8,6,8,8,7,7,0,8,7,6,5,5,,5,3,0,3,20,5,20,25,20,10,8,8,8,8,8,8,1,1,,,,,,,25,20,20,25,5,5,25,20,20,25,5,5,20,25,20,25,5,5,9,9,9,9,9,7,7,7,7,7,0,0,0,,,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,9,9,9,9,9,6,6,6,6,6
278,6,1,12,2,11,21,9,9,2,17,268,0,-0.07,0,24,3,30,20,20,10,15,5,0,6,8,8,7,9,,8,6,2,32,medical informatics,5,umass,1050,14433,2,1,1,"boston, ma",0,,1,3,1,research/academia,2,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,,25,15,20,25,10,5,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,8,6,8,8,7,7,1,7,5,7,7,7,,6,7,0,3,20,5,20,25,20,10,8,8,8,8,8,8,1,1,,,,,,,25,20,20,25,5,5,25,20,20,25,5,5,20,25,20,25,5,5,9,9,9,9,9,7,7,7,7,7,0,0,0,,,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,9,9,9,9,9,6,6,6,6,6
278,6,1,12,2,11,21,20,20,13,18,269,0,0.64,1,24,2,20,10,30,15,15,10,0,5,8,9,6,8,3,6,7,2,32,medical informatics,5,umass,1050,14433,2,1,1,"boston, ma",0,,1,3,1,research/academia,2,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,,25,15,20,25,10,5,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,8,6,8,8,7,7,0,5,6,8,7,9,2,5,5,0,3,20,5,20,25,20,10,8,8,8,8,8,8,1,1,,,,,,,25,20,20,25,5,5,25,20,20,25,5,5,20,25,20,25,5,5,9,9,9,9,9,7,7,7,7,7,0,0,0,,,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,9,9,9,9,9,6,6,6,6,6
278,6,1,12,2,11,21,2,2,16,19,270,0,0.68,0,23,4,16,16,19,17,14,18,0,5,6,5,4,5,6,5,4,2,32,medical informatics,5,umass,1050,14433,2,1,1,"boston, ma",0,,1,3,1,research/academia,2,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,,25,15,20,25,10,5,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,8,6,8,8,7,7,0,6,6,6,7,8,2,5,3,0,3,20,5,20,25,20,10,8,8,8,8,8,8,1,1,,,,,,,25,20,20,25,5,5,25,20,20,25,5,5,20,25,20,25,5,5,9,9,9,9,9,7,7,7,7,7,0,0,0,,,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,9,9,9,9,9,6,6,6,6,6
278,6,1,12,2,11,21,16,16,9,20,271,0,0.2,1,23,2,10,15,40,15,10,10,0,4,4,6,4,4,2,4,4,2,32,medical informatics,5,umass,1050,14433,2,1,1,"boston, ma",0,,1,3,1,research/academia,2,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,,25,15,20,25,10,5,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,8,6,8,8,7,7,0,5,5,7,5,8,2,5,4,0,3,20,5,20,25,20,10,8,8,8,8,8,8,1,1,,,,,,,25,20,20,25,5,5,25,20,20,25,5,5,20,25,20,25,5,5,9,9,9,9,9,7,7,7,7,7,0,0,0,,,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,9,9,9,9,9,6,6,6,6,6
278,6,1,12,2,11,21,6,6,20,21,272,0,0.26,1,25,2,25,20,25,25,5,0,0,5,4,10,6,10,6,7,7,2,32,medical informatics,5,umass,1050,14433,2,1,1,"boston, ma",0,,1,3,1,research/academia,2,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,,25,15,20,25,10,5,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,8,6,8,8,7,7,0,7,7,7,4,5,2,5,2,0,3,20,5,20,25,20,10,8,8,8,8,8,8,1,1,,,,,,,25,20,20,25,5,5,25,20,20,25,5,5,20,25,20,25,5,5,9,9,9,9,9,7,7,7,7,7,0,0,0,,,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,9,9,9,9,9,6,6,6,6,6
