avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Activity
39.0,0.0,11.0,3.67,18.75,1.48,standing
38.75,0.43,16.75,1.64,17.25,1.3,standing
38.75,0.43,17.25,0.43,17.75,0.43,standing
39.25,0.43,15.25,2.17,18.5,0.87,standing
41.75,0.43,7.33,3.4,16.25,1.3,standing
43.0,0.71,10.0,2.12,16.25,0.83,standing
44.0,0.0,14.0,0.0,15.0,0.71,standing
45.0,0.0,12.5,0.87,14.5,0.5,standing
45.0,0.0,13.0,0.0,14.0,1.0,standing
45.0,0.0,12.0,0.0,13.5,0.87,standing
45.0,0.0,13.33,0.47,12.5,0.5,standing
45.0,0.0,12.25,0.43,12.75,0.83,standing
45.0,0.0,12.33,0.47,12.5,0.5,standing
45.0,0.0,12.75,0.43,12.5,0.5,standing
45.0,0.0,13.25,0.43,12.5,0.87,standing
45.0,0.0,12.0,0.0,12.5,0.5,standing
45.0,0.0,12.25,0.43,13.0,1.0,standing
45.0,0.0,12.5,0.5,13.5,1.5,standing
45.0,0.0,10.75,1.09,12.5,0.5,standing
45.0,0.0,9.67,0.94,12.67,0.94,standing
45.0,0.0,11.25,0.43,13.67,0.47,standing
45.0,0.0,11.75,0.43,12.75,0.83,standing
45.0,0.0,12.67,0.94,13.5,1.12,standing
45.0,0.0,15.0,0.0,14.5,0.5,standing
45.0,0.0,14.5,0.5,14.75,0.43,standing
45.0,0.0,13.0,0.71,14.5,0.5,standing
45.0,0.0,12.0,0.0,14.5,0.5,standing
45.0,0.0,11.75,0.43,12.5,0.87,standing
45.0,0.0,12.0,0.0,12.25,0.83,standing
45.0,0.0,11.5,0.5,12.0,0.0,standing
45.0,0.0,11.67,0.47,12.0,0.0,standing
45.0,0.0,11.75,0.43,12.0,0.0,standing
45.0,0.0,12.0,0.0,12.0,0.0,standing
45.0,0.0,12.0,0.0,12.0,0.0,standing
45.0,0.0,12.0,0.0,12.33,0.47,standing
45.0,0.0,12.5,0.5,12.4,0.49,standing
44.67,0.47,13.0,0.0,13.67,1.25,standing
44.5,0.5,13.0,0.71,14.25,0.83,standing
44.33,0.47,12.0,0.0,14.75,0.43,standing
44.5,0.5,12.0,0.0,14.0,1.0,standing
44.75,0.43,12.0,0.0,14.25,0.83,standing
44.75,0.43,12.0,0.0,14.0,0.71,standing
45.0,0.0,12.0,0.0,14.0,1.0,standing
45.0,0.0,12.0,0.0,13.75,0.83,standing
45.0,0.0,12.0,0.0,15.0,0.0,standing
45.0,0.0,11.0,0.0,14.33,0.47,standing
45.0,0.0,11.5,0.5,14.25,0.83,standing
45.0,0.0,11.67,0.47,15.0,0.0,standing
45.0,0.0,10.75,0.83,15.25,0.43,standing
45.0,0.0,10.0,0.0,15.0,0.0,standing
45.0,0.0,9.67,0.47,15.5,0.5,standing
45.0,0.0,9.67,0.47,15.75,0.83,standing
44.75,0.43,11.75,0.43,16.5,1.12,standing
45.0,0.0,12.0,0.0,17.5,0.5,standing
44.5,0.5,12.0,0.0,16.5,0.5,standing
44.5,0.5,12.0,0.0,16.25,0.83,standing
44.75,0.43,12.0,0.0,16.25,0.43,standing
44.75,0.43,12.0,0.0,15.75,0.83,standing
44.75,0.43,12.0,0.0,15.33,0.47,standing
44.67,0.47,12.0,0.0,16.0,0.82,standing
44.5,0.5,11.75,0.43,15.75,0.83,standing
44.67,0.47,11.67,0.47,15.25,0.43,standing
45.0,0.0,12.0,0.0,15.5,0.5,standing
45.0,0.0,10.25,1.09,15.75,0.83,standing
44.75,0.43,9.33,0.47,14.25,1.48,standing
45.0,0.0,7.25,1.48,12.75,1.48,standing
45.0,0.0,9.0,0.0,10.67,0.94,standing
45.0,0.0,10.75,0.83,12.0,0.71,standing
45.0,0.0,11.25,0.43,13.33,0.94,standing
45.0,0.0,12.0,0.0,13.75,1.3,standing
44.5,0.5,12.0,0.0,14.5,0.5,standing
44.0,0.0,12.0,0.0,15.33,0.47,standing
44.33,0.47,12.33,0.47,15.0,0.0,standing
44.5,0.5,12.5,0.87,14.25,0.83,standing
44.5,0.5,10.0,5.15,12.5,2.29,standing
44.67,0.47,4.25,1.48,6.5,1.5,standing
44.5,0.5,2.0,0.71,11.75,1.79,standing
44.5,0.5,5.5,2.87,13.5,2.06,standing
43.75,0.83,4.0,1.0,15.0,0.71,standing
44.0,0.71,0.0,0.0,15.75,0.83,standing
44.5,0.5,0.0,0.0,15.5,0.5,standing
44.0,0.63,1.0,0.0,15.25,0.43,standing
44.67,0.47,5.25,0.83,15.0,0.0,standing
44.33,0.47,5.67,1.25,15.0,0.0,standing
44.5,0.5,4.67,1.25,15.75,0.83,standing
43.67,0.47,7.0,1.0,16.75,1.3,standing
43.5,0.5,5.5,2.18,15.75,0.43,standing
43.75,0.43,5.33,2.87,16.0,1.0,standing
43.67,0.47,5.5,3.5,15.5,0.5,standing
44.33,0.47,0.0,0.0,15.0,0.0,standing
44.5,0.5,4.25,1.92,14.75,0.43,standing
44.5,0.5,1.67,0.47,15.33,0.47,standing
44.0,0.82,0.0,0.0,16.0,1.41,standing
43.5,0.5,1.0,0.0,16.25,0.43,standing
43.0,1.0,3.33,2.62,13.5,1.5,standing
42.75,0.43,8.5,0.5,12.75,0.83,standing
44.33,0.47,6.0,0.0,12.0,0.0,standing
44.5,0.5,4.0,0.71,12.25,0.43,standing
44.5,0.5,7.0,1.63,12.0,0.0,standing
44.75,0.43,7.75,0.43,11.75,0.43,standing
44.5,0.5,9.0,0.0,11.67,0.47,standing
44.75,0.43,9.0,0.0,11.0,0.71,standing
45.0,0.0,8.25,0.83,12.0,0.0,standing
44.5,0.5,7.5,0.5,12.67,0.47,standing
44.33,0.47,6.67,1.25,13.25,1.3,standing
44.33,0.47,5.0,1.0,14.5,0.87,standing
44.0,1.0,3.0,0.82,15.33,0.47,standing
44.25,0.43,1.0,0.0,14.5,0.87,standing
44.5,0.5,5.0,1.73,16.0,1.0,standing
44.5,0.5,5.75,0.43,15.25,0.43,standing
44.5,0.5,6.0,0.0,14.75,0.43,standing
45.0,0.0,5.25,2.17,14.75,1.09,standing
45.0,0.0,5.0,1.0,17.0,1.22,standing
44.5,0.5,8.75,1.09,17.75,0.43,standing
44.5,0.5,6.33,0.47,18.0,0.0,standing
44.5,0.5,7.5,0.5,17.75,0.43,standing
44.5,0.5,7.0,0.71,17.75,0.43,standing
44.33,0.47,5.5,0.5,17.5,0.5,standing
44.5,0.5,4.25,0.83,17.0,0.71,standing
44.33,0.47,10.5,1.5,17.75,0.43,standing
43.5,0.5,7.0,2.0,18.33,1.25,standing
43.25,0.83,7.5,0.5,15.25,0.43,standing
43.33,0.47,8.67,0.47,14.75,0.43,standing
43.75,0.43,7.0,1.87,14.5,0.87,standing
44.25,0.43,4.25,0.83,15.0,0.71,standing
44.25,0.83,2.0,1.0,15.75,0.83,standing
43.25,0.83,2.0,0.0,15.0,0.0,standing
42.75,0.83,3.33,2.05,14.33,1.7,standing
43.0,0.0,5.0,1.22,15.0,0.71,standing
43.25,0.83,12.0,0.0,14.67,0.47,standing
43.0,0.82,6.5,2.5,16.25,1.09,standing
42.33,0.47,5.33,0.94,17.0,0.0,standing
42.0,0.0,7.5,0.5,17.75,0.43,standing
42.67,0.47,0.0,0.0,18.25,0.43,standing
43.75,0.43,10.5,2.6,16.5,1.12,standing
44.75,0.43,12.5,0.87,14.5,0.87,standing
44.25,0.83,11.75,1.09,15.75,0.83,standing
43.25,0.83,8.5,1.12,17.5,0.87,standing
42.5,0.5,7.0,1.0,17.75,0.43,standing
43.25,0.83,6.0,0.82,18.0,0.0,standing
43.25,0.43,4.0,2.0,17.67,0.47,standing
43.5,0.5,3.67,0.94,17.33,0.47,standing
44.0,0.71,10.33,1.25,15.5,0.5,standing
44.0,0.0,12.5,0.5,14.5,0.87,standing
43.67,0.94,11.67,0.47,15.25,1.09,standing
43.5,0.5,11.75,0.43,15.75,0.43,standing
43.5,0.5,12.0,0.0,15.5,0.5,standing
43.5,0.5,11.0,1.22,16.5,1.12,standing
43.67,0.47,10.5,1.5,18.25,0.43,standing
44.25,0.83,9.75,2.17,18.0,0.0,standing
44.0,1.0,12.0,0.0,17.5,0.5,standing
44.5,0.5,11.25,0.83,16.5,0.5,standing
44.0,0.71,6.25,2.95,14.75,0.43,standing
44.75,0.43,9.67,1.7,15.0,0.82,standing
44.0,0.0,12.0,0.0,14.25,1.48,standing
45.0,0.0,12.5,0.87,14.0,1.0,standing
44.75,0.43,12.0,0.0,12.75,0.83,standing
44.5,0.5,13.67,0.94,13.33,1.25,standing
44.33,0.47,12.33,0.47,13.5,0.5,standing
44.67,0.47,12.0,0.0,12.75,0.83,standing
45.0,0.0,10.75,0.43,12.25,0.43,standing
45.0,0.0,9.75,0.43,13.0,1.22,standing
44.5,0.5,9.25,0.43,12.5,0.87,standing
44.33,0.47,6.5,2.5,13.75,1.09,standing
42.33,0.47,12.5,0.5,15.25,0.43,standing
42.0,0.0,14.33,0.47,15.33,0.47,standing
41.67,0.47,14.75,0.43,15.67,0.47,standing
39.75,0.83,13.0,1.0,15.0,0.0,standing
39.67,0.47,7.67,3.4,15.67,0.94,standing
39.0,0.0,11.5,3.5,14.5,1.12,standing
38.5,0.5,18.5,1.12,11.0,1.22,standing
38.67,0.47,21.0,0.0,13.67,1.7,standing
39.0,0.0,20.75,0.43,17.5,0.87,standing
39.5,0.5,18.5,0.5,16.5,0.87,standing
38.0,1.22,18.25,0.43,17.0,1.0,standing
37.5,1.12,19.25,0.83,15.0,1.22,standing
37.25,0.83,14.33,2.05,10.0,1.41,standing
38.5,0.87,17.0,1.41,4.0,3.0,standing
42.25,1.79,15.75,0.83,1.0,0.0,standing
45.67,0.94,13.0,1.58,7.0,1.0,standing
47.33,0.47,2.67,1.7,12.5,3.2,standing
47.33,0.94,10.0,1.63,15.75,2.28,standing
44.5,1.5,15.0,1.22,8.33,1.7,standing
39.5,1.8,15.75,1.3,11.25,2.86,standing
38.75,0.43,11.75,0.43,15.75,1.48,standing
41.25,0.83,12.0,0.0,14.0,1.41,standing
42.0,0.0,12.5,0.5,11.0,1.22,standing
43.33,0.47,14.75,0.43,5.0,1.63,standing
44.0,0.82,15.5,0.5,2.33,1.25,standing
43.5,0.5,16.0,0.0,5.5,0.5,standing
43.33,0.47,15.67,0.47,2.75,1.48,standing
43.25,0.83,16.25,0.43,4.5,1.5,standing
43.25,0.83,15.0,0.0,2.67,1.25,standing
43.33,0.47,15.0,0.0,1.0,0.0,standing
43.5,0.5,15.0,0.0,0.0,0.0,standing
44.0,0.82,15.0,0.0,0.0,0.0,standing
44.0,0.82,14.67,0.47,0.0,0.0,standing
44.0,0.71,13.75,0.43,0.0,0.0,standing
44.0,1.22,14.33,0.47,0.0,0.0,standing
42.75,0.83,15.67,0.47,6.33,3.77,standing
42.33,0.47,15.25,0.43,10.0,0.0,standing
42.0,0.0,15.25,0.43,12.0,0.0,standing
41.5,0.5,15.25,0.43,12.25,0.43,standing
40.25,0.43,15.25,0.43,13.0,1.0,standing
39.33,0.47,15.0,0.0,13.25,1.3,standing
39.25,0.43,14.0,1.0,13.5,0.87,standing
39.25,0.43,12.5,0.87,12.0,0.0,standing
39.5,0.5,12.75,0.83,12.5,0.87,standing
41.0,1.0,15.0,0.0,12.75,0.83,standing
42.0,0.0,15.25,0.43,13.67,1.25,standing
42.0,0.0,15.0,0.0,14.25,0.83,standing
42.0,0.0,15.25,0.43,14.5,0.5,standing
42.0,0.0,15.0,0.0,14.25,0.83,standing
42.0,0.0,15.0,0.0,14.75,0.43,standing
42.0,0.0,15.0,0.0,14.0,0.71,standing
42.0,0.0,15.0,0.0,13.0,1.0,standing
42.0,0.0,15.0,0.0,12.67,0.94,standing
42.0,0.0,15.0,0.0,13.25,0.83,standing
42.0,0.0,15.0,0.0,13.25,0.43,standing
42.0,0.0,15.0,0.0,14.5,0.5,standing
41.75,0.43,14.67,0.47,13.33,0.94,standing
42.0,0.0,15.0,0.0,14.0,1.0,standing
42.0,0.0,15.0,0.0,13.5,1.5,standing
41.67,0.47,15.0,0.0,13.33,0.94,standing
41.5,0.5,15.0,0.0,13.75,1.09,standing
41.5,0.5,15.0,0.0,13.75,0.83,standing
41.67,0.47,15.0,0.0,13.5,0.5,standing
41.75,0.43,14.75,0.43,13.5,1.12,standing
41.75,0.43,14.75,0.43,13.0,1.0,standing
41.5,0.5,14.25,0.43,12.75,0.83,standing
41.75,0.43,13.0,0.0,12.0,0.0,standing
42.0,0.0,14.0,0.71,12.0,0.0,standing
41.5,0.5,15.0,0.0,13.0,1.0,standing
40.5,1.12,16.0,0.82,12.0,0.0,standing
39.75,0.83,15.25,0.43,12.25,0.43,standing
39.75,0.83,15.0,0.0,13.5,1.12,standing
40.67,0.47,15.0,0.71,14.33,0.47,standing
41.5,0.5,13.25,0.43,15.0,0.71,standing
42.0,0.0,13.25,0.43,14.0,0.71,standing
42.0,0.0,13.33,0.47,13.0,0.71,standing
42.25,0.43,14.0,0.71,12.25,0.43,standing
42.25,0.43,14.25,0.43,12.25,0.43,standing
42.0,0.0,15.0,0.0,12.75,0.83,standing
42.0,0.0,14.5,0.5,12.75,0.83,standing
42.0,0.0,13.5,0.87,12.75,0.83,standing
41.5,0.5,13.25,0.43,12.5,0.5,standing
41.5,0.5,14.67,0.47,12.67,0.94,standing
41.5,0.5,14.5,0.5,13.0,1.0,standing
41.67,0.47,13.5,0.87,13.33,0.94,standing
41.67,0.47,15.0,0.0,13.25,1.3,standing
41.75,0.43,15.0,0.0,13.75,1.3,standing
42.0,0.0,15.0,0.0,13.25,1.3,standing
41.75,0.43,14.5,0.87,13.5,1.12,standing
41.0,1.22,12.5,0.5,12.5,0.5,standing
39.25,1.09,12.0,0.0,11.75,0.43,standing
37.5,1.12,13.0,0.0,7.25,2.05,standing
38.5,0.5,15.0,0.0,2.0,0.82,standing
39.0,0.0,15.0,0.0,3.0,0.0,standing
41.5,0.87,11.25,0.83,7.0,3.74,standing
44.33,0.94,9.33,0.47,10.67,0.47,standing
42.75,1.79,12.67,0.47,11.0,1.22,standing
38.0,1.58,14.5,0.5,9.25,1.64,standing
38.0,1.22,14.5,0.5,12.0,1.22,standing
40.0,0.71,12.0,0.0,13.25,1.3,standing
41.5,0.5,12.25,0.43,12.75,0.83,standing
42.75,0.83,12.0,0.0,13.0,1.0,standing
44.0,1.22,12.0,0.71,14.5,0.87,standing
42.5,0.87,9.67,0.94,14.75,0.83,standing
42.0,0.0,8.67,0.47,15.0,0.0,standing
42.33,0.47,9.75,0.83,15.67,0.94,standing
43.0,0.89,11.0,0.0,16.2,0.98,standing
43.67,0.47,12.0,0.0,16.0,0.82,standing
43.67,0.47,12.0,0.0,15.67,0.94,standing
42.0,0.0,12.0,0.0,15.25,0.43,standing
43.25,0.43,12.0,0.0,16.0,1.22,standing
43.5,0.5,11.75,0.43,17.5,0.5,standing
43.5,0.5,12.0,0.0,18.0,0.0,standing
43.25,0.43,12.0,0.0,18.25,0.43,standing
43.5,0.5,12.0,0.0,17.67,0.47,standing
43.33,0.47,12.0,0.0,18.0,0.0,standing
44.5,0.5,12.25,0.43,17.75,0.43,standing
44.67,0.47,12.0,0.0,17.0,0.82,standing
44.5,0.5,12.0,0.0,15.5,0.5,standing
44.33,0.47,11.67,0.47,15.25,0.43,standing
44.5,0.5,12.0,0.0,14.75,0.43,standing
44.33,0.47,12.0,0.0,14.5,0.5,standing
44.5,0.5,12.0,0.0,15.5,0.87,standing
44.5,0.5,12.0,0.0,16.5,0.5,standing
44.33,0.47,12.33,0.47,16.25,0.83,standing
44.5,0.5,12.0,0.0,15.33,0.47,standing
44.5,0.5,12.0,0.0,15.5,0.5,standing
44.0,0.0,13.0,0.0,15.33,0.47,standing
44.67,0.47,12.5,0.87,15.0,0.0,standing
44.25,0.43,13.67,0.94,14.8,0.75,standing
44.67,0.47,13.0,0.0,14.67,0.47,standing
44.33,0.47,13.67,0.47,14.75,0.43,standing
44.33,0.47,15.0,0.0,14.75,0.43,standing
44.5,0.5,14.75,0.43,14.5,0.5,standing
44.75,0.43,15.0,0.0,14.25,0.83,standing
44.5,0.5,15.0,0.0,14.5,0.5,standing
44.5,0.5,15.0,0.0,14.5,0.5,standing
45.0,0.0,13.54,1.01,14.5,0.5,standing
45.0,0.0,13.54,1.01,14.5,0.5,standing
45.0,0.0,14.0,0.71,14.5,0.5,standing
45.0,0.0,14.75,0.43,14.5,0.5,standing
45.0,0.0,14.33,0.47,13.67,0.94,standing
45.0,0.0,14.5,0.5,12.33,0.47,standing
45.0,0.0,14.25,0.43,13.33,0.94,standing
45.0,0.0,13.75,0.43,13.0,1.0,standing
45.0,0.0,13.5,0.5,13.0,1.0,standing
45.0,0.0,13.0,0.82,13.0,1.0,standing
45.0,0.0,14.0,0.0,13.0,1.0,standing
45.0,0.0,12.67,0.47,13.0,1.0,standing
45.0,0.0,13.25,0.43,12.75,0.83,standing
45.0,0.0,13.0,0.0,12.33,0.47,standing
45.0,0.0,13.25,0.43,12.75,0.83,standing
45.0,0.0,13.5,0.5,12.5,0.5,standing
45.0,0.0,14.0,0.0,12.75,0.83,standing
44.75,0.43,14.5,0.5,13.0,1.0,standing
45.0,0.0,14.5,0.5,13.75,1.3,standing
44.75,0.43,14.0,0.0,13.33,0.47,standing
44.75,0.43,14.0,0.0,13.5,0.5,standing
44.5,0.5,13.75,0.43,14.0,1.0,standing
44.67,0.47,13.67,0.47,14.0,1.0,standing
44.5,0.5,14.0,0.0,14.0,1.0,standing
44.5,0.5,13.75,0.43,14.5,0.5,standing
44.5,0.5,14.0,0.0,14.5,0.87,standing
44.33,0.47,14.0,0.0,14.75,0.43,standing
45.0,0.0,13.67,0.47,14.5,0.5,standing
45.0,0.0,13.5,0.5,14.5,0.5,standing
45.0,0.0,13.67,0.47,13.25,0.83,standing
45.0,0.0,13.75,0.43,13.0,1.0,standing
44.75,0.43,12.25,0.43,13.0,1.0,standing
45.0,0.0,12.0,0.0,12.67,0.94,standing
45.0,0.0,12.25,0.43,12.5,0.5,standing
45.0,0.0,13.5,0.5,12.25,0.43,standing
45.0,0.0,14.25,0.43,12.0,0.0,standing
45.0,0.0,14.0,0.0,12.5,0.5,standing
45.0,0.0,14.0,0.0,12.25,0.43,standing
45.0,0.0,14.33,0.94,13.0,1.0,standing
45.0,0.0,15.0,0.0,12.75,0.83,standing
45.0,0.0,15.0,0.0,12.75,0.83,standing
45.0,0.0,14.5,0.5,13.0,1.0,standing
45.0,0.0,13.75,0.43,13.25,0.83,standing
45.0,0.0,14.0,0.82,13.25,0.83,standing
45.0,0.0,14.33,0.47,13.0,0.82,standing
45.0,0.0,12.5,0.5,13.25,1.3,standing
45.0,0.0,13.25,0.83,12.75,0.83,standing
45.0,0.0,13.67,0.47,12.33,0.47,standing
45.0,0.0,13.0,0.0,12.0,0.0,standing
45.0,0.0,13.0,0.0,12.25,0.43,standing
45.0,0.0,13.25,0.43,12.5,0.5,standing
45.0,0.0,13.0,0.0,12.5,0.5,standing
45.0,0.0,13.75,0.43,12.0,0.0,standing
45.0,0.0,13.75,0.43,12.0,0.0,standing
45.0,0.0,13.75,0.43,12.25,0.43,standing
45.0,0.0,13.67,0.47,12.0,0.0,standing
45.0,0.0,13.0,0.71,11.75,0.43,standing
45.0,0.0,13.0,0.0,11.33,0.47,standing
45.0,0.0,13.67,0.47,11.67,0.47,standing
45.0,0.0,14.5,0.5,12.0,0.0,standing
44.67,0.47,14.67,0.47,13.0,1.22,standing
44.33,0.47,14.67,0.47,14.0,0.71,standing
44.5,0.5,14.0,0.0,15.0,0.71,standing
44.5,0.5,13.75,0.43,14.75,0.43,standing
44.33,0.47,13.33,0.47,15.25,0.43,standing
43.5,1.12,12.5,0.5,15.25,0.43,standing
41.25,1.3,12.25,0.43,13.25,1.3,standing
37.5,1.12,13.75,0.43,13.75,0.83,standing
36.75,0.83,12.75,0.83,7.5,3.35,standing
36.0,0.0,8.0,2.16,8.67,3.3,standing
36.0,0.0,10.75,1.92,16.5,1.5,standing
36.0,0.0,15.75,0.83,18.0,0.0,standing
36.75,0.83,17.5,0.5,18.0,0.0,standing
39.0,0.0,15.5,1.12,16.5,1.12,standing
39.75,0.43,7.0,4.12,12.0,2.24,standing
40.0,0.82,8.5,2.29,8.0,2.83,standing
38.75,0.43,12.25,0.43,13.5,1.5,standing
38.75,0.43,12.0,0.0,12.33,1.25,standing
38.75,0.43,11.25,0.83,11.5,0.5,standing
39.0,0.0,16.67,1.25,13.5,1.5,standing
39.0,0.0,19.5,0.5,15.75,0.83,standing
39.0,0.0,18.67,0.94,14.25,1.3,standing
38.67,0.47,18.33,0.47,15.25,0.83,standing
38.8,0.4,19.6,0.49,14.75,0.43,standing
38.33,0.47,21.0,0.0,14.5,1.12,standing
38.75,0.43,18.25,2.68,14.5,0.87,standing
41.25,1.3,5.75,3.83,14.5,1.5,standing
42.25,0.43,12.75,1.92,15.75,0.83,standing
42.5,0.5,15.0,0.0,16.75,0.83,standing
44.5,0.5,14.75,0.43,17.75,0.43,standing
45.0,0.0,12.0,0.0,15.75,0.83,standing
45.0,0.0,12.0,0.0,14.25,0.83,standing
45.0,0.0,12.0,0.0,11.5,0.5,standing
45.0,0.0,13.33,0.47,8.67,0.47,standing
45.0,0.0,12.75,0.83,11.75,1.79,standing
45.0,0.0,15.5,1.12,16.0,0.82,standing
44.0,0.82,16.33,0.94,11.5,1.8,standing
42.25,0.43,12.0,2.12,9.75,0.83,standing
39.5,1.8,19.0,1.41,14.75,2.49,standing
37.25,1.3,21.0,0.0,17.75,0.43,standing
42.0,1.22,19.5,1.12,16.25,1.3,standing
39.25,2.17,8.33,5.56,13.33,0.47,standing
39.5,0.87,10.0,2.12,17.25,0.83,standing
40.0,0.94,12.33,0.47,19.0,0.71,standing
40.33,0.94,13.75,0.43,19.67,0.47,standing
39.75,0.83,13.0,0.71,18.0,0.0,standing
39.67,0.94,13.33,0.47,18.25,0.43,standing
39.5,0.5,13.25,0.43,18.25,0.43,standing
39.75,0.43,13.25,1.09,18.75,0.83,standing
40.0,0.71,15.0,0.82,18.0,0.0,standing
40.25,0.83,14.0,0.71,18.0,0.0,standing
40.5,0.5,14.67,0.47,18.25,0.43,standing
40.5,0.5,13.67,1.7,18.0,0.0,standing
40.5,0.5,15.75,0.83,18.0,0.0,standing
40.25,0.83,14.75,0.43,18.5,0.5,standing
40.0,0.71,15.0,0.0,18.0,0.0,standing
39.75,0.83,15.0,0.0,18.0,0.0,standing
39.5,0.5,15.0,0.0,18.0,0.0,standing
40.0,0.0,15.0,0.0,18.25,0.43,standing
40.0,0.0,14.67,0.47,18.0,0.0,standing
39.33,0.47,13.67,0.94,18.0,0.0,standing
39.33,0.47,13.67,0.94,18.0,0.0,standing
39.62,0.7,14.0,1.22,18.06,0.24,standing
39.5,0.5,11.5,0.5,18.0,0.0,standing
39.5,0.5,12.0,0.0,18.25,0.43,standing
39.5,0.5,12.0,0.0,18.33,0.47,standing
39.67,0.47,12.25,0.43,18.33,0.47,standing
39.5,0.5,11.5,0.5,18.0,0.0,standing
39.33,0.47,10.33,0.47,18.0,0.0,standing
39.33,0.47,10.33,0.47,18.0,0.0,standing
39.0,0.0,10.25,0.43,18.0,0.0,standing
39.5,0.5,11.25,0.83,17.75,0.43,standing
39.5,0.5,11.75,0.43,17.75,0.43,standing
39.5,0.5,12.25,0.43,18.0,0.0,standing
39.5,0.5,12.75,0.43,18.0,0.0,standing
39.5,0.5,12.75,0.43,17.5,0.5,standing
39.33,0.47,12.33,0.47,17.5,0.5,standing
39.33,0.47,12.67,0.47,17.0,0.71,standing
39.5,0.5,12.0,0.0,16.67,0.47,standing
39.5,0.5,12.0,0.0,16.0,1.0,standing
39.5,0.5,12.0,0.0,16.0,0.71,standing
39.67,0.47,12.0,0.0,16.0,0.0,standing
39.5,0.5,12.0,0.0,16.5,0.5,standing
39.5,0.5,12.0,0.0,16.75,0.83,standing
39.33,0.47,12.67,0.47,16.25,0.83,standing
39.67,0.47,12.75,0.83,16.33,0.94,standing
39.5,0.5,12.75,0.43,16.5,0.5,standing
39.0,0.0,13.33,0.47,16.75,0.83,standing
39.5,0.5,14.5,0.5,16.5,1.12,standing
39.33,0.47,14.0,0.0,17.0,0.71,standing
39.5,0.5,14.25,0.43,16.75,0.83,standing
39.5,0.5,13.75,0.43,17.5,0.5,standing
39.5,0.5,13.0,0.0,17.5,0.5,standing
39.5,0.5,12.0,0.0,17.25,0.83,standing
39.5,0.5,12.25,0.43,17.5,0.5,standing
39.5,0.5,12.67,0.47,17.33,0.47,standing
39.5,0.5,14.0,0.0,18.0,0.0,standing
39.5,0.5,14.2,0.4,17.8,0.4,standing
39.67,0.47,14.67,0.47,17.5,0.5,standing
39.5,0.5,14.5,0.5,18.0,0.0,standing
39.5,0.5,14.33,0.47,18.0,0.0,standing
39.33,0.47,14.5,0.5,17.67,0.47,standing
39.33,0.47,13.67,0.47,18.0,0.0,standing
40.0,0.0,14.0,0.0,18.0,0.0,standing
39.5,0.5,13.33,0.47,18.0,0.0,standing
39.25,0.43,13.25,0.43,18.0,0.0,standing
38.75,1.64,13.0,0.0,18.0,0.0,standing
39.33,0.47,12.0,0.0,18.0,0.0,standing
40.0,1.0,12.75,0.43,18.0,0.0,standing
40.0,0.82,14.0,0.71,18.33,0.47,standing
40.0,1.0,15.0,0.0,18.0,0.0,standing
40.0,1.0,15.0,0.0,18.0,0.0,standing
40.0,0.71,15.0,0.0,18.0,0.0,standing
40.33,0.94,15.0,0.0,18.0,0.0,standing
39.5,0.5,15.25,0.43,18.0,0.0,standing
39.5,0.5,15.0,0.0,18.0,0.0,standing
40.5,0.5,14.75,0.43,17.25,0.43,standing
40.0,1.0,12.0,0.0,16.33,0.94,standing
40.0,1.0,12.0,0.0,17.33,0.47,standing
40.0,0.82,12.2,0.4,17.8,0.4,standing
40.67,0.47,13.0,0.0,17.33,0.47,standing
40.5,0.5,12.75,1.3,17.0,0.71,standing
39.67,0.47,11.0,1.0,17.75,0.83,standing
40.25,0.83,8.25,0.83,18.0,0.0,standing
40.0,0.71,7.67,0.47,18.0,0.0,standing
39.75,0.83,8.0,0.71,18.0,0.0,standing
43.75,0.83,14.75,0.43,14.25,0.83,standing
45.0,0.0,17.67,0.47,12.5,0.87,standing
45.25,0.43,17.25,0.83,11.75,0.43,standing
45.0,0.0,16.0,1.0,12.33,0.47,standing
44.67,0.47,12.0,0.0,12.67,0.47,standing
43.67,0.47,12.0,0.0,14.0,1.22,standing
44.0,0.0,12.0,0.0,14.0,1.22,standing
44.33,0.47,13.0,0.0,14.0,1.58,standing
44.33,0.47,13.0,1.0,13.75,0.83,standing
44.5,0.5,12.0,0.0,13.5,1.12,standing
44.33,0.47,11.33,0.94,14.25,0.43,standing
44.5,0.5,10.0,1.22,14.25,0.83,standing
45.0,0.0,12.25,0.43,15.25,0.43,standing
44.5,0.5,12.0,0.0,16.0,0.71,standing
45.0,0.0,12.0,0.0,16.75,1.3,standing
44.67,0.47,12.0,0.0,16.25,0.83,standing
45.0,0.0,12.0,0.0,15.33,0.47,standing
44.67,0.47,12.0,0.0,14.67,0.47,standing
45.0,0.0,11.5,0.5,15.0,0.0,standing
45.0,0.0,12.0,0.0,14.25,0.83,standing
45.0,0.0,12.0,0.0,14.25,0.83,standing
45.0,0.0,13.5,0.5,13.67,1.25,standing
45.0,0.0,14.0,0.82,13.75,1.3,standing
44.5,0.5,12.5,0.5,14.75,0.43,standing
44.33,0.47,12.0,0.0,15.25,0.43,standing
44.33,0.47,12.0,0.0,15.75,0.83,standing
44.33,0.47,12.0,0.0,16.5,1.12,standing
44.5,0.5,12.25,0.43,17.5,0.5,standing
44.5,0.5,12.33,0.47,17.33,0.47,standing
