"account_id";"district_id";"frequency";"date"
3986;19;"POPLATEK MESICNE";970620
4858;67;"POPLATEK MESICNE";970621
1354;31;"POPLATEK MESICNE";970621
3262;23;"POPLATEK MESICNE";970622
3100;65;"POPLATEK MESICNE";970622
1839;5;"POPLATEK MESICNE";970622
3996;1;"POPLATEK MESICNE";970622
622;24;"POPLATEK MESICNE";970622
2340;14;"POPLATEK MESICNE";970622
641;40;"POPLATEK MESICNE";970622
3461;8;"POPLATEK MESICNE";970623
672;53;"POPLATEK MESICNE";970623
8645;60;"POPLATEK MESICNE";970623
438;37;"POPLATEK MESICNE";970623
2443;46;"POPLATEK MESICNE";970625
4309;74;"POPLATEK TYDNE";970625
3075;71;"POPLATEK MESICNE";970625
2200;1;"POPLATEK MESICNE";970626
3245;45;"POPLATEK MESICNE";970626
2806;53;"POPLATEK MESICNE";970626
556;12;"POPLATEK MESICNE";970626
4301;1;"POPLATEK MESICNE";970626
4156;42;"POPLATEK MESICNE";970627
1921;42;"POPLATEK MESICNE";970627
2939;5;"POPLATEK MESICNE";970628
3665;28;"POPLATEK MESICNE";970628
3524;66;"POPLATEK MESICNE";970628
5196;13;"POPLATEK TYDNE";970629
2883;77;"POPLATEK MESICNE";970629
1346;74;"POPLATEK MESICNE";970701
1514;7;"POPLATEK MESICNE";970701
3154;1;"POPLATEK MESICNE";970702
2081;36;"POPLATEK MESICNE";970702
1255;68;"POPLATEK MESICNE";970702
2208;7;"POPLATEK MESICNE";970702
1284;55;"POPLATEK MESICNE";970702
8153;9;"POPLATEK MESICNE";970702
7721;13;"POPLATEK MESICNE";970703
3889;16;"POPLATEK MESICNE";970703
3085;66;"POPLATEK MESICNE";970703
768;26;"POPLATEK MESICNE";970703
8919;62;"POPLATEK MESICNE";970703
185;32;"POPLATEK MESICNE";970704
4150;65;"POPLATEK MESICNE";970705
10774;46;"POPLATEK MESICNE";970705
2728;52;"POPLATEK TYDNE";970706
1339;76;"POPLATEK MESICNE";970706
1929;1;"POPLATEK MESICNE";970706
3433;73;"POPLATEK MESICNE";970707
2337;65;"POPLATEK MESICNE";970707
3;5;"POPLATEK MESICNE";970707
2093;64;"POPLATEK MESICNE";970707
3906;52;"POPLATEK MESICNE";970708
3529;12;"POPLATEK MESICNE";970708
864;72;"POPLATEK MESICNE";970708
4336;2;"POPLATEK MESICNE";970708
1647;1;"POPLATEK MESICNE";970709
2169;57;"POPLATEK MESICNE";970709
258;64;"POPLATEK MESICNE";970709
1110;54;"POPLATEK MESICNE";970710
105;21;"POPLATEK MESICNE";970710
2992;43;"POPLATEK MESICNE";970711
11317;50;"POPLATEK MESICNE";970711
1681;68;"POPLATEK MESICNE";970711
3428;27;"POPLATEK MESICNE";970712
679;22;"POPLATEK MESICNE";970712
10644;16;"POPLATEK MESICNE";970712
2182;22;"POPLATEK MESICNE";970712
9560;1;"POPLATEK MESICNE";970713
3985;1;"POPLATEK MESICNE";970713
3833;77;"POPLATEK MESICNE";970713
705;35;"POPLATEK MESICNE";970714
2447;38;"POPLATEK MESICNE";970714
2452;1;"POPLATEK MESICNE";970714
469;72;"POPLATEK MESICNE";970714
483;70;"POPLATEK MESICNE";970715
2678;1;"POPLATEK MESICNE";970715
2183;54;"POPLATEK MESICNE";970717
7052;55;"POPLATEK PO OBRATU";970717
680;17;"POPLATEK MESICNE";970718
284;54;"POPLATEK MESICNE";970718
1027;68;"POPLATEK MESICNE";970718
1995;54;"POPLATEK MESICNE";970718
211;28;"POPLATEK MESICNE";970719
1432;27;"POPLATEK MESICNE";970719
2369;49;"POPLATEK MESICNE";970719
3867;1;"POPLATEK MESICNE";970719
1890;1;"POPLATEK TYDNE";970720
2204;9;"POPLATEK MESICNE";970720
970;18;"POPLATEK MESICNE";970720
5290;34;"POPLATEK MESICNE";970721
2316;1;"POPLATEK MESICNE";970721
611;46;"POPLATEK MESICNE";970721
1794;74;"POPLATEK MESICNE";970723
801;16;"POPLATEK MESICNE";970723
3057;9;"POPLATEK MESICNE";970723
2196;11;"POPLATEK MESICNE";970724
2646;6;"POPLATEK MESICNE";970724
2722;69;"POPLATEK MESICNE";970724
2679;67;"POPLATEK MESICNE";970724
2587;1;"POPLATEK MESICNE";970725
3346;1;"POPLATEK MESICNE";970725
1454;46;"POPLATEK MESICNE";970725
2197;46;"POPLATEK MESICNE";970726
1776;36;"POPLATEK MESICNE";970727
547;24;"POPLATEK MESICNE";970727
5758;44;"POPLATEK MESICNE";970728
3185;45;"POPLATEK MESICNE";970729
1950;70;"POPLATEK MESICNE";970801
811;14;"POPLATEK TYDNE";970801
3381;68;"POPLATEK MESICNE";970802
1522;48;"POPLATEK MESICNE";970802
41;72;"POPLATEK MESICNE";970802
4533;68;"POPLATEK MESICNE";970803
3343;1;"POPLATEK MESICNE";970803
3686;77;"POPLATEK MESICNE";970803
2927;37;"POPLATEK MESICNE";970804
4091;9;"POPLATEK MESICNE";970804
6602;74;"POPLATEK MESICNE";970804
2558;46;"POPLATEK MESICNE";970804
3208;29;"POPLATEK MESICNE";970804
1389;34;"POPLATEK MESICNE";970805
1033;32;"POPLATEK MESICNE";970805
2449;23;"POPLATEK MESICNE";970805
2000;5;"POPLATEK MESICNE";970806
3724;16;"POPLATEK MESICNE";970806
3281;1;"POPLATEK MESICNE";970806
326;61;"POPLATEK MESICNE";970806
307;26;"POPLATEK MESICNE";970807
1951;23;"POPLATEK MESICNE";970807
4445;47;"POPLATEK MESICNE";970807
2338;59;"POPLATEK MESICNE";970808
1319;56;"POPLATEK PO OBRATU";970808
311;50;"POPLATEK MESICNE";970808
3293;1;"POPLATEK MESICNE";970808
1648;40;"POPLATEK MESICNE";970808
38;19;"POPLATEK TYDNE";970808
1434;70;"POPLATEK MESICNE";970808
7437;19;"POPLATEK TYDNE";970808
4784;46;"POPLATEK MESICNE";970808
2644;1;"POPLATEK MESICNE";970808
785;21;"POPLATEK TYDNE";970809
2776;23;"POPLATEK MESICNE";970810
5572;15;"POPLATEK MESICNE";970811
3046;74;"POPLATEK MESICNE";970811
2138;75;"POPLATEK MESICNE";970811
1662;1;"POPLATEK MESICNE";970811
386;1;"POPLATEK MESICNE";970811
591;1;"POPLATEK MESICNE";970812
792;3;"POPLATEK MESICNE";970813
1043;1;"POPLATEK MESICNE";970813
9433;59;"POPLATEK MESICNE";970814
509;36;"POPLATEK MESICNE";970814
1747;30;"POPLATEK MESICNE";970814
2073;59;"POPLATEK MESICNE";970814
3097;66;"POPLATEK MESICNE";970814
3062;17;"POPLATEK MESICNE";970815
1355;1;"POPLATEK MESICNE";970816
1881;60;"POPLATEK MESICNE";970817
2595;1;"POPLATEK MESICNE";970817
13;76;"POPLATEK MESICNE";970817
996;47;"POPLATEK MESICNE";970818
37;20;"POPLATEK MESICNE";970818
2829;66;"POPLATEK MESICNE";970818
529;39;"POPLATEK MESICNE";970818
1857;37;"POPLATEK MESICNE";970818
9140;32;"POPLATEK MESICNE";970818
2485;41;"POPLATEK MESICNE";970818
2607;1;"POPLATEK MESICNE";970819
653;27;"POPLATEK MESICNE";970819
10799;76;"POPLATEK MESICNE";970819
1567;10;"POPLATEK MESICNE";970819
1845;47;"POPLATEK MESICNE";970820
1181;69;"POPLATEK MESICNE";970820
3070;56;"POPLATEK MESICNE";970821
645;70;"POPLATEK MESICNE";970821
1795;53;"POPLATEK MESICNE";970821
2442;14;"POPLATEK MESICNE";970821
2845;62;"POPLATEK MESICNE";970821
8639;46;"POPLATEK MESICNE";970822
4003;25;"POPLATEK MESICNE";970822
3537;45;"POPLATEK MESICNE";970822
2394;62;"POPLATEK MESICNE";970823
859;13;"POPLATEK MESICNE";970826
3798;15;"POPLATEK MESICNE";970827
2317;68;"POPLATEK MESICNE";970828
3828;44;"POPLATEK MESICNE";970828
2422;27;"POPLATEK MESICNE";970829
3556;58;"POPLATEK MESICNE";970829
1154;5;"POPLATEK TYDNE";970829
3901;12;"POPLATEK MESICNE";970830
3950;48;"POPLATEK MESICNE";970901
2142;42;"POPLATEK MESICNE";970901
2492;73;"POPLATEK MESICNE";970901
45;64;"POPLATEK MESICNE";970902
2172;1;"POPLATEK MESICNE";970902
909;30;"POPLATEK MESICNE";970902
10243;44;"POPLATEK MESICNE";970903
1026;20;"POPLATEK MESICNE";970903
3444;53;"POPLATEK TYDNE";970904
1764;68;"POPLATEK MESICNE";970904
4158;27;"POPLATEK MESICNE";970904
585;4;"POPLATEK MESICNE";970904
5698;1;"POPLATEK MESICNE";970904
178;59;"POPLATEK MESICNE";970906
2079;55;"POPLATEK MESICNE";970906
2480;35;"POPLATEK MESICNE";970907
2444;76;"POPLATEK MESICNE";970907
3516;36;"POPLATEK TYDNE";970907
1303;23;"POPLATEK MESICNE";970908
783;1;"POPLATEK MESICNE";970908
1729;53;"POPLATEK MESICNE";970908
1790;70;"POPLATEK MESICNE";970908
2351;74;"POPLATEK MESICNE";970908
2997;40;"POPLATEK MESICNE";970909
10650;76;"POPLATEK MESICNE";970909
2684;7;"POPLATEK MESICNE";970910
2459;55;"POPLATEK MESICNE";970910
1240;1;"POPLATEK MESICNE";970911
1783;70;"POPLATEK MESICNE";970911
7156;71;"POPLATEK MESICNE";970911
1085;42;"POPLATEK MESICNE";970911
677;70;"POPLATEK MESICNE";970913
6505;7;"POPLATEK MESICNE";970913
402;68;"POPLATEK MESICNE";970914
9156;18;"POPLATEK MESICNE";970914
3987;25;"POPLATEK MESICNE";970914
3852;20;"POPLATEK MESICNE";970914
384;24;"POPLATEK TYDNE";970914
1946;46;"POPLATEK MESICNE";970916
3603;3;"POPLATEK MESICNE";970917
1872;61;"POPLATEK MESICNE";970917
3671;21;"POPLATEK MESICNE";970917
735;70;"POPLATEK MESICNE";970917
3274;76;"POPLATEK MESICNE";970917
5870;75;"POPLATEK MESICNE";970917
5283;15;"POPLATEK MESICNE";970918
1438;23;"POPLATEK TYDNE";970918
328;1;"POPLATEK MESICNE";970918
118;68;"POPLATEK MESICNE";970918
387;72;"POPLATEK MESICNE";970919
3300;71;"POPLATEK MESICNE";970919
3657;62;"POPLATEK MESICNE";970919
823;71;"POPLATEK MESICNE";970919
1876;1;"POPLATEK MESICNE";970920
2765;69;"POPLATEK MESICNE";970920
3463;38;"POPLATEK MESICNE";970921
3103;1;"POPLATEK PO OBRATU";970921
1101;4;"POPLATEK MESICNE";970922
179;1;"POPLATEK TYDNE";970922
3610;1;"POPLATEK MESICNE";970922
1814;17;"POPLATEK MESICNE";970923
1718;71;"POPLATEK MESICNE";970923
16;12;"POPLATEK MESICNE";970923
4616;1;"POPLATEK MESICNE";970924
3757;64;"POPLATEK MESICNE";970924
2942;44;"POPLATEK MESICNE";970924
89;68;"POPLATEK MESICNE";970925
3106;12;"POPLATEK TYDNE";970926
2312;65;"POPLATEK MESICNE";970926
177;1;"POPLATEK MESICNE";970926
4128;64;"POPLATEK MESICNE";970926
2846;1;"POPLATEK MESICNE";970927
1443;54;"POPLATEK MESICNE";970927
1992;48;"POPLATEK MESICNE";970927
755;38;"POPLATEK MESICNE";970927
7274;11;"POPLATEK MESICNE";970928
3383;29;"POPLATEK MESICNE";970928
2461;1;"POPLATEK MESICNE";970928
3916;8;"POPLATEK MESICNE";970928
2745;60;"POPLATEK MESICNE";970928
10152;34;"POPLATEK MESICNE";970928
2007;45;"POPLATEK MESICNE";970929
1064;70;"POPLATEK MESICNE";970929
2370;51;"POPLATEK MESICNE";971001
1379;47;"POPLATEK MESICNE";971001
1313;45;"POPLATEK MESICNE";971001
129;74;"POPLATEK MESICNE";971001
6866;14;"POPLATEK MESICNE";971002
4132;36;"POPLATEK MESICNE";971002
2136;75;"POPLATEK MESICNE";971002
2036;70;"POPLATEK MESICNE";971003
3401;38;"POPLATEK TYDNE";971004
1596;70;"POPLATEK MESICNE";971005
4116;6;"POPLATEK MESICNE";971005
3342;59;"POPLATEK MESICNE";971006
2715;42;"POPLATEK MESICNE";971006
4143;55;"POPLATEK MESICNE";971007
2133;11;"POPLATEK MESICNE";971007
2069;72;"POPLATEK MESICNE";971008
205;1;"POPLATEK MESICNE";971008
1150;29;"POPLATEK MESICNE";971008
1608;26;"POPLATEK MESICNE";971008
1494;1;"POPLATEK MESICNE";971008
2272;48;"POPLATEK MESICNE";971008
2634;45;"POPLATEK MESICNE";971008
745;43;"POPLATEK MESICNE";971009
3813;1;"POPLATEK MESICNE";971009
1342;9;"POPLATEK MESICNE";971009
121;55;"POPLATEK MESICNE";971011
1727;9;"POPLATEK MESICNE";971011
2097;46;"POPLATEK MESICNE";971011
133;64;"POPLATEK TYDNE";971011
2897;51;"POPLATEK MESICNE";971011
5708;64;"POPLATEK TYDNE";971012
7049;69;"POPLATEK MESICNE";971012
1279;28;"POPLATEK MESICNE";971013
502;1;"POPLATEK MESICNE";971013
1506;51;"POPLATEK MESICNE";971013
2231;2;"POPLATEK MESICNE";971014
966;15;"POPLATEK MESICNE";971014
1968;16;"POPLATEK TYDNE";971014
2879;15;"POPLATEK MESICNE";971014
3023;35;"POPLATEK MESICNE";971014
3561;33;"POPLATEK MESICNE";971015
1807;21;"POPLATEK MESICNE";971015
11327;7;"POPLATEK MESICNE";971015
2053;5;"POPLATEK MESICNE";971016
550;24;"POPLATEK MESICNE";971017
3324;3;"POPLATEK MESICNE";971017
1061;44;"POPLATEK MESICNE";971017
2215;48;"POPLATEK MESICNE";971017
961;1;"POPLATEK MESICNE";971018
2579;24;"POPLATEK MESICNE";971018
3919;34;"POPLATEK MESICNE";971018
3875;44;"POPLATEK MESICNE";971018
2311;28;"POPLATEK MESICNE";971019
2556;46;"POPLATEK MESICNE";971019
1615;1;"POPLATEK MESICNE";971020
2910;68;"POPLATEK MESICNE";971021
2756;24;"POPLATEK MESICNE";971021
1572;72;"POPLATEK MESICNE";971021
3857;54;"POPLATEK MESICNE";971022
156;64;"POPLATEK MESICNE";971022
3922;68;"POPLATEK MESICNE";971022
1209;23;"POPLATEK MESICNE";971023
2371;15;"POPLATEK TYDNE";971023
852;57;"POPLATEK MESICNE";971023
2152;22;"POPLATEK MESICNE";971023
398;69;"POPLATEK MESICNE";971024
2174;18;"POPLATEK MESICNE";971024
3705;20;"POPLATEK MESICNE";971024
1172;6;"POPLATEK MESICNE";971025
876;4;"POPLATEK MESICNE";971026
2413;33;"POPLATEK MESICNE";971027
3963;9;"POPLATEK MESICNE";971027
643;64;"POPLATEK MESICNE";971028
1340;52;"POPLATEK MESICNE";971028
2703;61;"POPLATEK MESICNE";971028
671;60;"POPLATEK MESICNE";971029
782;42;"POPLATEK MESICNE";971030
2784;40;"POPLATEK MESICNE";971030
1703;72;"POPLATEK MESICNE";971102
3598;76;"POPLATEK MESICNE";971102
639;1;"POPLATEK MESICNE";971103
3325;11;"POPLATEK MESICNE";971103
10613;55;"POPLATEK MESICNE";971104
606;75;"POPLATEK MESICNE";971104
9227;51;"POPLATEK MESICNE";971104
1723;70;"POPLATEK MESICNE";971104
3404;33;"POPLATEK MESICNE";971104
1657;12;"POPLATEK MESICNE";971104
3395;16;"POPLATEK MESICNE";971105
2296;29;"POPLATEK MESICNE";971105
644;4;"POPLATEK MESICNE";971106
2402;18;"POPLATEK MESICNE";971106
2391;2;"POPLATEK MESICNE";971107
1140;49;"POPLATEK MESICNE";971107
952;41;"POPLATEK MESICNE";971109
696;54;"POPLATEK MESICNE";971109
2998;21;"POPLATEK MESICNE";971109
867;60;"POPLATEK MESICNE";971109
1208;4;"POPLATEK MESICNE";971109
3423;11;"POPLATEK MESICNE";971110
2831;1;"POPLATEK MESICNE";971110
2211;61;"POPLATEK PO OBRATU";971110
3360;71;"POPLATEK MESICNE";971110
1245;68;"POPLATEK MESICNE";971112
1348;55;"POPLATEK MESICNE";971112
2920;73;"POPLATEK MESICNE";971113
566;8;"POPLATEK MESICNE";971113
2658;27;"POPLATEK MESICNE";971114
2721;74;"POPLATEK MESICNE";971114
1833;54;"POPLATEK MESICNE";971115
2221;58;"POPLATEK MESICNE";971115
149;43;"POPLATEK MESICNE";971116
3082;33;"POPLATEK MESICNE";971116
3156;1;"POPLATEK PO OBRATU";971116
2438;71;"POPLATEK MESICNE";971116
2693;17;"POPLATEK MESICNE";971117
1866;4;"POPLATEK MESICNE";971117
3365;11;"POPLATEK MESICNE";971118
3382;23;"POPLATEK TYDNE";971120
2125;43;"POPLATEK TYDNE";971120
3396;1;"POPLATEK MESICNE";971120
3105;37;"POPLATEK MESICNE";971121
2162;50;"POPLATEK MESICNE";971121
1125;1;"POPLATEK TYDNE";971121
2979;10;"POPLATEK MESICNE";971122
2850;57;"POPLATEK MESICNE";971122
2832;12;"POPLATEK MESICNE";971122
3102;33;"POPLATEK MESICNE";971123
295;66;"POPLATEK MESICNE";971123
1523;52;"POPLATEK PO OBRATU";971124
215;31;"POPLATEK MESICNE";971125
421;75;"POPLATEK MESICNE";971127
3715;74;"POPLATEK MESICNE";971127
934;9;"POPLATEK MESICNE";971127
3333;44;"POPLATEK MESICNE";971127
1798;46;"POPLATEK MESICNE";971128
10005;64;"POPLATEK MESICNE";971129
4386;51;"POPLATEK TYDNE";971129
1868;16;"POPLATEK TYDNE";971129
232;45;"POPLATEK MESICNE";971129
298;35;"POPLATEK MESICNE";971202
1717;67;"POPLATEK MESICNE";971202
1960;31;"POPLATEK MESICNE";971204
1049;18;"POPLATEK MESICNE";971204
2918;15;"POPLATEK PO OBRATU";971205
4140;28;"POPLATEK MESICNE";971205
21;54;"POPLATEK MESICNE";971206
1650;39;"POPLATEK MESICNE";971206
800;11;"POPLATEK MESICNE";971206
3415;75;"POPLATEK MESICNE";971206
3722;76;"POPLATEK MESICNE";971207
736;75;"POPLATEK MESICNE";971207
2787;1;"POPLATEK MESICNE";971207
673;31;"POPLATEK MESICNE";971208
3406;53;"POPLATEK MESICNE";971208
2796;5;"POPLATEK TYDNE";971208
2775;30;"POPLATEK MESICNE";971208
276;38;"POPLATEK MESICNE";971208
315;45;"POPLATEK MESICNE";971208
1072;65;"POPLATEK MESICNE";971209
1156;59;"POPLATEK MESICNE";971209
3836;68;"POPLATEK MESICNE";971209
3013;73;"POPLATEK MESICNE";971209
3033;69;"POPLATEK MESICNE";971210
3174;65;"POPLATEK MESICNE";971210
134;34;"POPLATEK MESICNE";971210
1229;46;"POPLATEK MESICNE";971210
3209;45;"POPLATEK MESICNE";971210
2820;36;"POPLATEK MESICNE";971211
938;70;"POPLATEK MESICNE";971213
3501;36;"POPLATEK MESICNE";971213
3616;50;"POPLATEK MESICNE";971215
3911;32;"POPLATEK MESICNE";971216
3992;43;"POPLATEK MESICNE";971216
579;1;"POPLATEK MESICNE";971216
2892;64;"POPLATEK MESICNE";971216
1186;64;"POPLATEK MESICNE";971217
2440;19;"POPLATEK MESICNE";971218
2791;25;"POPLATEK MESICNE";971219
3169;19;"POPLATEK MESICNE";971219
2049;67;"POPLATEK MESICNE";971219
758;51;"POPLATEK MESICNE";971219
1177;27;"POPLATEK MESICNE";971220
246;65;"POPLATEK MESICNE";971220
1171;18;"POPLATEK MESICNE";971220
3187;59;"POPLATEK MESICNE";971220
3385;1;"POPLATEK MESICNE";971221
703;54;"POPLATEK MESICNE";971221
1318;56;"POPLATEK MESICNE";971222
889;43;"POPLATEK MESICNE";971222
4332;74;"POPLATEK MESICNE";971223
564;5;"POPLATEK MESICNE";971223
3934;6;"POPLATEK MESICNE";971223
1983;54;"POPLATEK MESICNE";971225
727;35;"POPLATEK MESICNE";971225
3048;74;"POPLATEK TYDNE";971226
3025;25;"POPLATEK MESICNE";971227
906;59;"POPLATEK MESICNE";971227
845;14;"POPLATEK MESICNE";971227
124;55;"POPLATEK MESICNE";971228
3958;59;"POPLATEK MESICNE";971228
777;30;"POPLATEK MESICNE";971228
1573;63;"POPLATEK MESICNE";971229
3276;1;"POPLATEK MESICNE";971229
