"disp_id";"client_id";"account_id";"type"
13038;13346;10857;"OWNER"
13072;13380;10884;"OWNER"
13096;13404;10904;"OWNER"
13097;13405;10905;"OWNER"
13098;13406;10906;"OWNER"
13104;13412;10911;"OWNER"
13109;13417;10915;"OWNER"
13139;13447;10940;"OWNER"
13140;13448;10940;"DISPONENT"
13143;13451;10942;"OWNER"
13160;13468;10954;"OWNER"
13161;13469;10954;"DISPONENT"
13172;13480;10963;"OWNER"
13182;13490;10973;"OWNER"
13231;13539;11013;"OWNER"
13240;13548;11021;"OWNER"
13248;13556;11027;"OWNER"
13268;13576;11042;"OWNER"
13280;13588;11053;"OWNER"
13282;13590;11054;"OWNER"
13295;13603;11065;"OWNER"
13300;13608;11069;"OWNER"
13312;13620;11079;"OWNER"
13332;13640;11096;"OWNER"
13349;13657;11111;"OWNER"
13350;13658;11111;"DISPONENT"
13365;13673;11123;"OWNER"
13379;13687;11135;"OWNER"
13382;13690;11138;"OWNER"
13386;13694;11141;"OWNER"
13442;13750;11186;"OWNER"
13443;13751;11186;"DISPONENT"
13495;13803;11231;"OWNER"
13512;13820;11244;"OWNER"
13537;13845;11265;"OWNER"
13544;13852;11271;"OWNER"
13578;13886;11295;"OWNER"
13604;13912;11317;"OWNER"
13607;13915;11320;"OWNER"
13613;13921;11325;"OWNER"
13615;13923;11327;"OWNER"
13616;13924;11328;"OWNER"
13623;13931;11333;"OWNER"
13647;13955;11349;"OWNER"
13648;13956;11349;"DISPONENT"
13660;13968;11359;"OWNER"
13663;13971;11362;"OWNER"
13690;13998;11382;"OWNER"
